juris_id, ecozone,canfi_spec,genus,species,variety,biom_min,biom_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
AB,10,1204,POPU,TRI,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,10,1205,POPU,DEL,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,10,1205,POPU,DEL,DEL,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,10,1214,POPU,AGU,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,10,1303,BETU,PAP,,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,10,1303,BETU,PAP,PAP,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,10,1404,ACER,NEG,,0.0011969698,369.35888468,0.6681575379,0.0990302683,0.158087808,0.0747243857,0.6731896696,0.0696126056,0.2440353252,0.0131623995
AB,10,1550,GENH,SPP,,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,10,3500,SALI,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
AB,10,3508,SALI,DIS,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
AB,14,100,PICE,SPP,,105.58286051,337.03364423,0.6287969579,0.1035538619,0.1599061417,0.1077430385,0.6170744855,0.0741202049,0.2060460449,0.1027592646
AB,14,101,PICE,MAR,,0.7115,263.50511875,0.6134983398,0.1017742562,0.1784404225,0.1062869815,0.747402019,0.0912317952,0.0944609434,0.0669052424
AB,14,104,PICE,ENG,,105.58286051,337.03364423,0.6287969579,0.1035538619,0.1599061417,0.1077430385,0.6170744855,0.0741202049,0.2060460449,0.1027592646
AB,14,104,PICE,ENG,GLA,105.58286051,337.03364423,0.6287969579,0.1035538619,0.1599061417,0.1077430385,0.6170744855,0.0741202049,0.2060460449,0.1027592646
AB,14,105,PICE,GLA,,105.58286051,337.03364423,0.6287969579,0.1035538619,0.1599061417,0.1077430385,0.6170744855,0.0741202049,0.2060460449,0.1027592646
AB,14,109,PICE,SPP,,105.58286051,337.03364423,0.6287969579,0.1035538619,0.1599061417,0.1077430385,0.6170744855,0.0741202049,0.2060460449,0.1027592646
AB,14,200,PINU,SPP,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,201,PINU,MON,,11.038140815,472.70502283,0.3299533844,0.0818119742,0.3020167449,0.2862178964,0.7105710752,0.0904189615,0.1330785939,0.0659313694
AB,14,203,PINU,BAN,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,204,PINU,CON,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,204,PINU,CON,LAT,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,206,PINU,ALB,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,213,PINU,FLE,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,216,PINU,MUR,,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,217,PINU,ALB,FLE,6.4805878967,237.94618112,0.6413849143,0.1302929662,0.0892126593,0.1391094602,0.7579460328,0.0808881048,0.0938522707,0.0673135917
AB,14,300,ABIE,SPP,,5.5425351666,243.69303566,0.4395416363,0.092338489,0.3004102482,0.1677096265,0.671174762,0.1036722434,0.1426014744,0.0825515203
AB,14,302,ABIE,BAL,,5.5425351666,243.69303566,0.4395416363,0.092338489,0.3004102482,0.1677096265,0.671174762,0.1036722434,0.1426014744,0.0825515203
AB,14,304,ABIE,LAS,,5.5425351666,243.69303566,0.4395416363,0.092338489,0.3004102482,0.1677096265,0.671174762,0.1036722434,0.1426014744,0.0825515203
AB,14,306,ABIE,MIX,,5.5425351666,243.69303566,0.4395416363,0.092338489,0.3004102482,0.1677096265,0.671174762,0.1036722434,0.1426014744,0.0825515203
AB,14,402,TSUG,HET,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
AB,14,500,PSEU,MEN,,89.814394884,343.85513848,0.6113073523,0.0981024639,0.1557100307,0.1348801532,0.6195675055,0.1131467326,0.1633574392,0.1039283227
AB,14,500,PSEU,MEN,MEN,89.814394884,343.85513848,0.6113073523,0.0981024639,0.1557100307,0.1348801532,0.6195675055,0.1131467326,0.1633574392,0.1039283227
AB,14,500,PSEU,MEN,GLA,89.814394884,343.85513848,0.6113073523,0.0981024639,0.1557100307,0.1348801532,0.6195675055,0.1131467326,0.1633574392,0.1039283227
AB,14,500,PSEU,SPP,,89.814394884,343.85513848,0.6113073523,0.0981024639,0.1557100307,0.1348801532,0.6195675055,0.1131467326,0.1633574392,0.1039283227
AB,14,600,LARI,SPP,,1.5912139597,149.79943508,0.5564740141,0.1207017078,0.232195112,0.0906291661,0.7319691682,0.1120878226,0.1179429507,0.0380000585
AB,14,602,LARI,LAR,,1.5912139597,149.79943508,0.5564740141,0.1207017078,0.232195112,0.0906291661,0.7319691682,0.1120878226,0.1179429507,0.0380000585
AB,14,603,LARI,OCC,,3.1504687193,493.39478854,0.7117250475,0.0856811328,0.1213658011,0.0812280186,0.7481475276,0.1147691197,0.0899382099,0.0471451428
AB,14,604,LARI,LYA,,1.5912139597,149.79943508,0.5564740141,0.1207017078,0.232195112,0.0906291661,0.7319691682,0.1120878226,0.1179429507,0.0380000585
AB,14,702,THUJ,PLI,,1.9441407983,1553.3870598,0.3901491296,0.0982823283,0.2521626582,0.259405884,0.7014708241,0.1455473666,0.1260690794,0.0269127299
AB,14,1150,UNKN,SPP,,6.4805878967,343.85513848,0.7418803234,0.167320508,0.0198975974,0.0709015712,0.5670447733,0.1061107975,0.208252481,0.1185919482
AB,14,1200,POPU,SPP,,54.47625025,215.34281081,0.6432432298,0.1533913517,0.1639895169,0.0393759016,0.6957969944,0.1501321315,0.1333973033,0.0206735708
AB,14,1201,POPU,TRE,,54.47625025,215.34281081,0.6432432298,0.1533913517,0.1639895169,0.0393759016,0.6957969944,0.1501321315,0.1333973033,0.0206735708
AB,14,1203,POPU,BAL,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1203,POPU,BAL,BAL,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1203,POPU,BAL,GLA,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1204,POPU,TRI,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1205,POPU,DEL,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1205,POPU,DEL,DEL,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1214,POPU,AGU,,1.3752924073,259.5468669,0.6760407643,0.0840936655,0.0881450219,0.1517205483,0.7327459356,0.107711592,0.1235998909,0.0359425815
AB,14,1303,BETU,PAP,,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,14,1303,BETU,PAP,PAP,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,14,1404,ACER,NEG,,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,14,1550,GENH,SPP,,67.805534828,115.33044625,0.6819708339,0.1280459497,0.1523501536,0.0376330629,0.7056786947,0.1130238471,0.1303105381,0.0509869202
AB,14,3500,SALI,SPP,,13.737444377,200.69643728,0.541784328,0.1087840794,0.2320721952,0.1173593974,0.6949143243,0.1338760181,0.1132274152,0.0579822424
BC,4,100,PICE,SPP,,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,101,PICE,MAR,,0.6075,220.99924996,0.6353430288,0.1329438157,0.0717707978,0.1599423577,0.7573420715,0.1120711182,0.0677816079,0.0628052024
BC,4,104,PICE,ENG,,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,104,PICE,ENG,GLA,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,105,PICE,GLA,,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,111,PICE,LUT,X,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,111,PICE,LUT,,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,200,PINU,SPP,,0.1532078641,323.18240642,0.6013188685,0.1003017503,0.1557559402,0.1426234409,0.8277299461,0.0848462141,0.0527433573,0.0346804826
BC,4,203,PINU,BAN,,0.1532078641,323.18240642,0.6013188685,0.1003017503,0.1557559402,0.1426234409,0.8277299461,0.0848462141,0.0527433573,0.0346804826
BC,4,204,PINU,CON,,0.1532078641,323.18240642,0.6013188685,0.1003017503,0.1557559402,0.1426234409,0.8277299461,0.0848462141,0.0527433573,0.0346804826
BC,4,204,PINU,CON,LAT,0.1532078641,323.18240642,0.6013188685,0.1003017503,0.1557559402,0.1426234409,0.8277299461,0.0848462141,0.0527433573,0.0346804826
BC,4,206,PINU,ALB,,12.901545537,297.50365334,0.3464763134,0.0654054495,0.3273454028,0.2607728343,0.6972957954,0.0833261574,0.1439244894,0.0754535579
BC,4,208,PINU,PON,,7.6525904262,522.01716232,0.5486643615,0.0658580652,0.2579808035,0.1274967697,0.7911021979,0.0546592566,0.1079012353,0.0463373101
BC,4,213,PINU,FLE,,12.901545537,297.50365334,0.3464763134,0.0654054495,0.3273454028,0.2607728343,0.6972957954,0.0833261574,0.1439244894,0.0754535579
BC,4,300,ABIE,SPP,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,4,301,ABIE,AMA,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,4,302,ABIE,BAL,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,4,304,ABIE,LAS,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,4,308,ABIE,BIF,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,4,400,TSUG,SPP,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,4,402,TSUG,HET,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,4,403,TSUG,MER,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,4,404,TSUG,MER,HET,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,4,500,PSEU,MEN,,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,4,500,PSEU,MEN,MEN,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,4,500,PSEU,MEN,GLA,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,4,500,PSEU,SPP,,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,4,600,LARI,SPP,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,4,602,LARI,LAR,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,4,603,LARI,OCC,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,4,604,LARI,LYA,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,4,700,THUJ,SPP,,1.9441407983,1553.3870598,0.3901491296,0.0982823283,0.2521626582,0.259405884,0.7014708241,0.1455473666,0.1260690794,0.0269127299
BC,4,702,THUJ,PLI,,1.9441407983,1553.3870598,0.3901491296,0.0982823283,0.2521626582,0.259405884,0.7014708241,0.1455473666,0.1260690794,0.0269127299
BC,4,901,TAXU,BRE,,1.9441407983,1553.3870598,0.3901491296,0.0982823283,0.2521626582,0.259405884,0.7014708241,0.1455473666,0.1260690794,0.0269127299
BC,4,1100,GENC,SPP,,0.3352414084,327.0865896,0.56284635,0.1728391733,0.1547826163,0.1095318603,0.803780202,0.1068461569,0.0358165502,0.0535570908
BC,4,1200,POPU,SPP,,0.9675794618,392.5417733,0.6646040232,0.1796330749,0.0986332303,0.0571296716,0.7915408727,0.1420120606,0.0474282969,0.0190187697
BC,4,1201,POPU,TRE,,0.9675794618,392.5417733,0.6646040232,0.1796330749,0.0986332303,0.0571296716,0.7915408727,0.1420120606,0.0474282969,0.0190187697
BC,4,1203,POPU,BAL,,3.2045281621,486.63770617,0.602684186,0.1625405816,0.1650388698,0.0697363627,0.7955098669,0.118580484,0.066349046,0.0195606031
BC,4,1203,POPU,BAL,BAL,3.2045281621,486.63770617,0.602684186,0.1625405816,0.1650388698,0.0697363627,0.7955098669,0.118580484,0.066349046,0.0195606031
BC,4,1203,POPU,BAL,GLA,3.2045281621,486.63770617,0.602684186,0.1625405816,0.1650388698,0.0697363627,0.7955098669,0.118580484,0.066349046,0.0195606031
BC,4,1204,POPU,TRI,,3.2045281621,486.63770617,0.602684186,0.1625405816,0.1650388698,0.0697363627,0.7955098669,0.118580484,0.066349046,0.0195606031
BC,4,1300,BETU,SPP,,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1303,BETU,PAP,,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1303,BETU,PAP,PAP,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1305,BETU,NEO,,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1305,BETU,ALA,,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1308,BETU,PAP,NEO,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1314,BETU,OCC,,1.7802895891,308.82288706,0.6567483687,0.1227367458,0.1752494599,0.0452654256,0.7645734274,0.1256417875,0.0866841878,0.0231005973
BC,4,1400,ACER,SPP,,63.848070885,799.55332508,0.6540833607,0.1290604415,0.1724371351,0.0444190627,0.7513259944,0.1286828401,0.1019819422,0.0180092233
BC,4,1403,ACER,MAC,,63.848070885,799.55332508,0.6540833607,0.1290604415,0.1724371351,0.0444190627,0.7513259944,0.1286828401,0.1019819422,0.0180092233
BC,4,1420,ACER,CIR,,63.848070885,799.55332508,0.6540833607,0.1290604415,0.1724371351,0.0444190627,0.7513259944,0.1286828401,0.1019819422,0.0180092233
BC,4,1500,GENH,SPP,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,1800,ALNU,SPP,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,1802,ALNU,RUB,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,2100,QUER,SPP,,63.848070885,799.55332508,0.6540833607,0.1290604415,0.1724371351,0.0444190627,0.7513259944,0.1286828401,0.1019819422,0.0180092233
BC,4,2803,PRUN,EMA,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,3930,MALU,SPP,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,3930,MALU,FUS,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,4,3930,MALU,COR,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,9,100,PICE,SPP,,49.859233446,243.4291721,0.6662563631,0.0814858917,0.1567271514,0.0955305938,0.7174927001,0.120061614,0.1156886484,0.0467570375
BC,9,101,PICE,MAR,,2.5835,256.36599814,0.2971099921,0.1219096975,0.1232452572,0.4577350533,0.7342189845,0.0856166193,0.1068386003,0.0733257958
BC,9,104,PICE,ENG,,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,104,PICE,ENG,GLA,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,105,PICE,GLA,,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,106,PICE,SIT,,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,106,PICE,SIT,X,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,111,PICE,LUT,X,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,111,PICE,LUT,,8.6259389381,423.33988484,0.3080514612,0.0502132348,0.3214580694,0.3202772346,0.7865416507,0.0972842807,0.0798647943,0.0363092743
BC,9,200,PINU,SPP,,0.0371764937,339.34653074,0.3351059902,0.059866624,0.3425070415,0.2625203444,0.8209167687,0.0847600058,0.0646181541,0.0297050714
BC,9,203,PINU,BAN,,0.0371764937,339.34653074,0.3351059902,0.059866624,0.3425070415,0.2625203444,0.8209167687,0.0847600058,0.0646181541,0.0297050714
BC,9,204,PINU,CON,,0.0371764937,339.34653074,0.3351059902,0.059866624,0.3425070415,0.2625203444,0.8209167687,0.0847600058,0.0646181541,0.0297050714
BC,9,204,PINU,CON,LAT,0.0371764937,339.34653074,0.3351059902,0.059866624,0.3425070415,0.2625203444,0.8209167687,0.0847600058,0.0646181541,0.0297050714
BC,9,206,PINU,ALB,,12.901545537,297.50365334,0.3464763134,0.0654054495,0.3273454028,0.2607728343,0.6972957954,0.0833261574,0.1439244894,0.0754535579
BC,9,208,PINU,PON,,7.6525904262,522.01716232,0.5486643615,0.0658580652,0.2579808035,0.1274967697,0.7911021979,0.0546592566,0.1079012353,0.0463373101
BC,9,213,PINU,FLE,,12.901545537,297.50365334,0.3464763134,0.0654054495,0.3273454028,0.2607728343,0.6972957954,0.0833261574,0.1439244894,0.0754535579
BC,9,300,ABIE,SPP,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,9,301,ABIE,AMA,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,9,302,ABIE,BAL,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,9,304,ABIE,LAS,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,9,308,ABIE,BIF,,61.89421382,201.45047678,0.6668563222,0.1080587239,0.1592201336,0.0658648203,0.7192035838,0.1130890235,0.1106234635,0.0570839293
BC,9,400,TSUG,SPP,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,9,402,TSUG,HET,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,9,403,TSUG,MER,,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,9,404,TSUG,MER,HET,6.800815305,796.51012671,0.355242939,0.07549676,0.2742943782,0.2949659228,0.7585225572,0.1279922087,0.0917818687,0.0217033655
BC,9,500,PSEU,MEN,,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,9,500,PSEU,MEN,MEN,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,9,500,PSEU,MEN,GLA,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,9,500,PSEU,SPP,,0.1122965697,1193.96013,0.4919232963,0.1054565073,0.2160150224,0.186605174,0.6790498552,0.1200422775,0.1413039758,0.0596038914
BC,9,600,LARI,SPP,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,9,602,LARI,LAR,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
BC,9,603,LARI,OCC,,1.4265558784,84.355906209,0.7319492514,0.1438027961,0.0581098726,0.06613808,0.7652755028,0.0926268915,0.0978242081,0.0442733976
